technique,technique_label,image,label,confidence_score,best_gt_iou,matched_gt_index,reason,roi_id,seed_roi_id,source_roi_ids,x,y,width,height
nms,NMS,0979_0438007900_01_WRI-L2_M013.PNG,FP,0.07655854053906437,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,234.0,282.0,91.0,90.0
nms,NMS,0979_0438007900_01_WRI-L2_M013.PNG,FP,0.06095609291140209,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,247.0,716.0,11.0,90.0
nms,NMS,0979_0438007900_01_WRI-L2_M013.PNG,FP,0.015640754072426124,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,3,3,158.0,725.0,74.0,90.0
nms,NMS,0979_0438007900_01_WRI-L2_M013.PNG,FP,0.012981780352636967,0.26813345694619456,0,no_gt_match_or_lower_confidence_on_same_gt,NMS7,7,7,259.0,390.0,91.0,90.0
nms,NMS,0979_0438007900_01_WRI-L2_M013.PNG,FP,0.000608276164910448,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,260.0,290.0,91.0,90.0
nms,NMS,0993_0784632097_01_WRI-L2_F012.PNG,FP,0.6411628113836839,0.260943872376501,0,no_gt_match_or_lower_confidence_on_same_gt,NMS1,2,2,267.0,302.0,137.0,96.0
nms,NMS,0993_0784632097_01_WRI-L2_F012.PNG,FP,0.2712842239522672,0.08838431302394642,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,304.0,425.0,87.0,90.0
nms,NMS,0993_0784632097_01_WRI-L2_F012.PNG,TP,0.19502536892955658,0.6246764352295565,0,matched_gt_highest_confidence,NMS3,5,5,304.0,360.0,91.0,90.0
nms,NMS,0993_0784632097_01_WRI-L2_F012.PNG,FP,0.036490631865049215,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,256.0,254.0,91.0,90.0
nms,NMS,0993_0784632097_01_WRI-L2_F012.PNG,FP,0.021218815457805122,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,296.0,535.0,85.0,90.0
nms,NMS,0993_0784632097_01_WRI-L2_F012.PNG,FP,0.0008577983055149254,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,308.0,242.0,91.0,90.0
nms,NMS,1006_0840174727_01_WRI-L2_M006.png,TP,0.9179081553572541,0.6509939383802417,0,matched_gt_highest_confidence,NMS1,2,"2,5",110.0,355.0,129.0,90.0
nms,NMS,1006_0840174727_01_WRI-L2_M006.png,FP,0.2629496301204673,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,118.0,495.0,87.0,90.0
nms,NMS,1006_0840174727_01_WRI-L2_M006.png,FP,0.0901274421943357,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,124.0,595.0,73.0,90.0
nms,NMS,1006_0840174727_01_WRI-L2_M006.png,FP,0.07489530966260516,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,160.0,277.0,60.0,90.0
nms,NMS,1006_0840174727_01_WRI-L2_M006.png,FP,0.06990243020548163,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,311.0,198.0,3.0,90.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,IGNORE,0.9338177522014712,0.42325634079022006,0,overlap_ge_ignore_iou_with_found_gt,NMS1,8,8,145.0,623.0,91.0,90.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,TP,0.839668549694748,0.7506335970956466,0,matched_gt_highest_confidence,NMS2,2,2,146.0,645.0,118.0,90.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,FP,0.28505142159211544,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,156.0,775.0,82.0,90.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,FP,0.0772407880905189,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,"1,7",175.0,502.0,136.0,96.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,FP,0.055365750682360625,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,9,9,182.0,310.0,91.0,90.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,FP,0.043545876380582896,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,3,3,223.0,385.0,85.0,90.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,IGNORE,0.014428918932445502,0.3322143955457597,0,overlap_ge_ignore_iou_with_found_gt,NMS7,6,6,152.0,682.0,81.0,90.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,FP,0.011009461385334858,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,5,132.0,370.0,71.0,90.0
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,FP,0.0015522475118669528,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,10,10,188.0,480.0,91.0,90.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,TP,0.6969169589401221,0.5299759523969585,0,matched_gt_highest_confidence,NMS1,5,5,236.0,469.0,142.0,100.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,FP,0.5714826017825542,0.11795862471392443,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,224.0,349.0,144.0,100.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,FP,0.11989776192035216,0.03440728531136823,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,277.0,344.0,125.0,90.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,FP,0.10761110018252905,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,6,6,281.0,794.0,113.0,90.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,FP,0.06365364490686551,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,271.0,704.0,120.0,90.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,FP,0.047482130861686914,0.060311139283327576,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,9,9,309.0,363.0,91.0,90.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,FP,0.008074982533340578,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,3,3,256.0,594.0,122.0,90.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,FP,0.0013534991904704074,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,8,8,294.0,263.0,91.0,90.0
nms,NMS,1009_1049120355_10_WRI-R2_M013.png,FP,0.0004548340764264527,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,7,7,234.0,294.0,91.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.8436836891810989,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS1,8,8,101.0,615.0,64.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.787538896327741,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,7,7,110.0,375.0,123.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,TP,0.7118853628654769,0.5243864706243442,0,matched_gt_highest_confidence,NMS3,20,20,282.0,534.0,67.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.488261709274371,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,18,18,276.0,247.0,91.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.33317759141780495,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,17,"17,9",114.0,720.0,57.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,IGNORE,0.3049476654254699,0.33340155061039844,0,overlap_ge_ignore_iou_with_found_gt,NMS6,6,6,284.0,585.0,63.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.289709538968756,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,12,12,285.0,695.0,56.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.12979662116437538,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,2,2,263.0,455.0,111.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.10096754418180913,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,10,10,104.0,515.0,51.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.09643262564203899,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,15,15,112.0,345.0,87.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.07615095894578727,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,4,4,195.0,283.0,135.0,94.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.06721440071817576,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,13,13,103.0,285.0,16.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.04979761453851531,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,3,"3,16",286.0,355.0,104.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.04901995892975575,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,5,5,419.0,445.0,38.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.04871265952002103,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,11,11,434.0,545.0,13.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.04399335548463511,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS16,14,14,181.0,612.0,13.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.014194688233894684,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS17,19,19,112.0,455.0,35.0,90.0
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.007953042773722408,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS18,1,1,299.0,356.0,153.0,108.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,TP,0.5206934402720141,0.7149425073295982,0,matched_gt_highest_confidence,NMS1,2,2,312.0,620.0,132.0,92.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,FP,0.4684511198879341,0.06617680864381408,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,330.0,711.0,112.0,90.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,FP,0.15500120309649265,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,172.0,731.0,71.0,90.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,TP,0.08238113788393918,0.5155549977338361,1,matched_gt_highest_confidence,NMS4,4,4,166.0,611.0,58.0,90.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,FP,0.06492773915998833,0.015107741882238235,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,409.0,531.0,33.0,90.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,FP,0.06043690532523039,0.0031711072798264895,1,no_gt_match_or_lower_confidence_on_same_gt,NMS6,9,9,199.0,525.0,13.0,90.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,IGNORE,0.05830227131071986,0.4139858795187144,0,overlap_ge_ignore_iou_with_found_gt,NMS7,8,8,308.0,603.0,91.0,90.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,FP,0.05122894839009148,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,175.0,690.0,9.0,90.0
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,FP,0.040231352547196855,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,7,7,426.0,472.0,19.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,TP,0.9653747554878896,0.5535218820513219,0,matched_gt_highest_confidence,NMS1,12,12,203.0,667.0,91.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.5469026708546794,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,231.0,505.0,120.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.34737130027998864,0.2708741312300554,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,197.0,595.0,114.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.31315177399411337,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,174.0,935.0,93.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.23653138820878233,0.27915157952224273,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,198.0,695.0,81.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.20515940922379775,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,11,11,276.0,463.0,91.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.20053726346896023,0.04974674902194053,0,no_gt_match_or_lower_confidence_on_same_gt,NMS7,8,8,215.0,561.0,93.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.08465908201233,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,9,9,299.0,310.0,91.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.06980879167903264,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,7,7,200.0,424.0,19.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.017265243404490718,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,4,4,189.0,805.0,77.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.006030388582469347,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,10,10,247.0,333.0,91.0,90.0
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.005787059419227819,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,2,2,255.0,374.0,132.0,92.0
nms,NMS,1043_0381634738_02_WRI-L2_M001.PNG,TP,0.40627071114862334,0.5421430826474252,0,matched_gt_highest_confidence,NMS1,10,"10,1",238.0,290.0,52.0,90.0
nms,NMS,1043_0381634738_02_WRI-L2_M001.PNG,FP,0.21741836095206127,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,4,4,60.0,175.0,80.0,90.0
nms,NMS,1043_0381634738_02_WRI-L2_M001.PNG,FP,0.10142359092571042,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,11,"11,6",66.0,264.0,68.0,90.0
nms,NMS,1043_0381634738_02_WRI-L2_M001.PNG,FP,0.09780057639326478,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,226.0,415.0,63.0,90.0
nms,NMS,1043_0381634738_02_WRI-L2_M001.PNG,FP,0.09648407154943683,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,2,"2,9",49.0,385.0,58.0,90.0
nms,NMS,1043_0381634738_02_WRI-L2_M001.PNG,FP,0.04683518026446665,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,7,7,168.0,165.0,18.0,90.0
nms,NMS,1043_0381634738_02_WRI-L2_M001.PNG,FP,0.027297255324270575,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,8,8,268.0,146.0,20.0,90.0
nms,NMS,1043_0381634738_02_WRI-L2_M001.PNG,FP,0.009268970660752841,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,5,240.0,185.0,50.0,90.0
nms,NMS,1059_1194450089_01_WRI-R2_M006.png,TP,0.9602223259713072,0.8306107867528918,0,matched_gt_highest_confidence,NMS1,2,2,152.0,245.0,98.0,90.0
nms,NMS,1059_1194450089_01_WRI-R2_M006.png,FP,0.5072671419973089,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,5,5,12.0,355.0,11.0,90.0
nms,NMS,1059_1194450089_01_WRI-R2_M006.png,FP,0.37910766872704693,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,1,1,7.0,195.0,11.0,90.0
nms,NMS,1059_1194450089_01_WRI-R2_M006.png,FP,0.07628888404828589,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,185.0,335.0,67.0,90.0
nms,NMS,1059_1194450089_01_WRI-R2_M006.png,FP,0.012248947180023118,0.11009829438876743,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,150.0,182.0,66.0,90.0
nms,NMS,1059_1194450089_01_WRI-R2_M006.png,FP,0.0030870952709475792,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,4,4,213.0,465.0,59.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,TP,0.9889417160640395,0.6440806023699679,0,matched_gt_highest_confidence,NMS1,1,1,341.0,512.0,165.0,116.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.3905356725675788,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,11,11,194.0,632.0,91.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.21225782426559064,0.10832385632509793,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,341.0,614.0,130.0,92.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.20732117509838577,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,331.0,735.0,121.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.16181246515109712,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,7,280.0,391.0,93.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.12457116163377917,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,3,3,441.0,305.0,108.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.07344450018586507,0.0020149721367866834,0,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,506.0,485.0,1.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.020987454450652476,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,5,223.0,415.0,41.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.01445084765994366,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,10,10,375.0,392.0,92.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.013929892935181303,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,9,9,459.0,274.0,91.0,90.0
nms,NMS,1143_0633014370_02_WRI-L1_M012.png,FP,0.007822199241871495,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,8,8,208.0,469.0,81.0,90.0
nms,NMS,1143_0707678749_04_WRI-R1_M014.png,TP,0.9820031230378391,0.6865381797840414,0,matched_gt_highest_confidence,NMS1,1,1,100.0,251.0,170.0,118.0
nms,NMS,1143_0707678749_04_WRI-R1_M014.png,IGNORE,0.8388036562973111,0.47089732047427024,0,overlap_ge_ignore_iou_with_found_gt,NMS2,5,5,164.0,279.0,91.0,90.0
nms,NMS,1143_0707678749_04_WRI-R1_M014.png,FP,0.6078740426475799,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,156.0,465.0,100.0,90.0
nms,NMS,1143_0707678749_04_WRI-R1_M014.png,FP,0.18590592017635413,0.07203925851377398,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,83.0,210.0,91.0,90.0
nms,NMS,1143_0707678749_04_WRI-R1_M014.png,FP,0.00010258253275218033,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,188.0,174.0,91.0,90.0
nms,NMS,1160_0194008938_01_WRI-L2_M010.png,TP,0.9920985378369935,0.63352618516556,0,matched_gt_highest_confidence,NMS1,3,3,158.0,333.0,91.0,90.0
nms,NMS,1160_0194008938_01_WRI-L2_M010.png,FP,0.3442035673103867,0.20595556904281404,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,153.0,394.0,71.0,90.0
nms,NMS,1160_0194008938_01_WRI-L2_M010.png,FP,0.018871106376041214,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,155.0,514.0,57.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,TP,0.9674885898939862,0.6639516729966531,0,matched_gt_highest_confidence,NMS1,2,2,212.0,485.0,105.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.563576049553404,0.128797477023258,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,9,9,235.0,437.0,91.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.14737798269446764,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,7,7,215.0,312.0,91.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.06125737884348983,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,233.0,605.0,71.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.03657397221939299,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,8,8,163.0,284.0,91.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.03579138858112725,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,239.0,635.0,85.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.006630436500681787,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,1,1,206.0,365.0,98.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.00656236608643251,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,4,4,243.0,705.0,84.0,90.0
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.0017934934239236806,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,5,5,227.0,383.0,90.0,90.0
nms,NMS,1173_0822043658_01_WRI-R2_F009.PNG,TP,0.9896005384088438,0.5296154463275892,0,matched_gt_highest_confidence,NMS1,3,3,172.0,279.0,110.0,90.0
nms,NMS,1173_0822043658_01_WRI-R2_F009.PNG,FP,0.8288974937538232,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,"1,5",147.0,169.0,123.0,90.0
nms,NMS,1173_0822043658_01_WRI-R2_F009.PNG,FP,0.11827849946247876,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,204.0,399.0,71.0,90.0
nms,NMS,1173_0822043658_01_WRI-R2_F009.PNG,FP,0.04175771928336236,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,159.0,139.0,91.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,TP,0.7453350669833904,0.563503218875749,0,matched_gt_highest_confidence,NMS1,9,9,157.0,310.0,89.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.5213072748058334,0.12075767546213904,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,3,3,205.0,249.0,146.0,102.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.32258234249214573,0.13736159682689128,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,181.0,365.0,53.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.15403666065942517,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,182.0,475.0,47.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.0643477263213233,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,7,58.0,367.0,7.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.06343756939956931,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,8,351.0,251.0,9.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.0444077488916516,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,2,2,68.0,205.0,35.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.016816611351251533,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,10,10,84.0,166.0,23.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.015093089956035886,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,1,"1,11",177.0,195.0,99.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.012350659262182257,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,6,6,55.0,335.0,23.0,90.0
nms,NMS,1215_1223424080_01_WRI-L2_F004.PNG,FP,0.008405543395481486,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,12,12,300.0,156.0,91.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.9473542038971635,0.27990436026870696,0,no_gt_match_or_lower_confidence_on_same_gt,NMS1,18,18,232.0,626.0,91.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,TP,0.8079719842737387,0.6409192115053682,0,matched_gt_highest_confidence,NMS2,2,2,228.0,588.0,177.0,124.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.7884719046610418,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,19,"19,7",265.0,906.0,91.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.3786009897312238,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,9,9,276.0,835.0,86.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.37070901834066355,0.049787565135620784,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,259.0,715.0,109.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.2460427017067504,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,14,14,293.0,855.0,91.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.16703517963065134,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,8,8,230.0,505.0,109.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.09679354817426077,0.23756862760101197,0,no_gt_match_or_lower_confidence_on_same_gt,NMS8,16,16,314.0,588.0,91.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.07514264591495055,0.026145667362930298,0,no_gt_match_or_lower_confidence_on_same_gt,NMS9,1,1,252.0,513.0,133.0,94.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.07373686271891645,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,4,4,176.0,366.0,153.0,108.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.07041367880776042,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,11,11,415.0,349.0,13.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.06150707970516132,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,10,10,134.0,355.0,105.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.061476818221470615,0.004145814135685096,0,no_gt_match_or_lower_confidence_on_same_gt,NMS13,12,12,225.0,518.0,14.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.06089690582506938,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,15,15,170.0,390.0,91.0,90.0
nms,NMS,1218_0392258361_05_WRI-R2_M014.png,FP,0.019003387179677617,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,5,5,455.0,395.0,24.0,90.0
